trial,generation,epoch,type,value
10,2,15,tO,0.02965746543350785
10,2,-1,s,0.2890625
10,2,-1,x,0.421875
10,2,-1,c,0.215386118098801
10,3,1,tD,0.07937706639058888
10,3,1,tE,0.2286063675582409
10,3,1,tI,0.017642299495073833
10,3,1,tO,0.07256990873472144
10,3,2,tD,0.06712545736227185
10,3,2,tE,0.17496768182143568
10,3,2,tI,0.009312877592134101
10,3,2,tO,0.051836388693656775
10,3,3,tD,0.05910407772753388
10,3,3,tE,0.14255933759501205
10,3,3,tI,0.003101914371454465
10,3,3,tO,0.04147173330234364
10,3,4,tD,0.05440058848122135
10,3,4,tE,0.13210196727188303
10,3,4,tI,0.0033430236743320165
10,3,4,tO,0.041053309789082656
10,3,5,tD,0.05315765728941187
10,3,5,tE,0.12191564548294992
10,3,5,tI,0.003582408398935513
10,3,5,tO,0.040232345592541
10,3,6,tD,0.05217568410327658
10,3,6,tE,0.11500786236138083
10,3,6,tI,0.005288716188705924
10,3,6,tO,0.03857966916402802
10,3,7,tD,0.051621392131783066
10,3,7,tE,0.10866879133507609
10,3,7,tI,0.016528684959547717
10,3,7,tO,0.03719095333696654
10,3,8,tD,0.05167947803856805
10,3,8,tE,0.10129766139783897
10,3,8,tI,0.03175762701822229
10,3,8,tO,0.036389539340200526
10,3,9,tD,0.05089092571404762
10,3,9,tE,0.09777852401777637
10,3,9,tI,0.03495101005892442
10,3,9,tO,0.03598174542778482
10,3,10,tD,0.051633566716918725
10,3,10,tE,0.0949995381385088
10,3,10,tI,0.04185937147284524
10,3,10,tO,0.034370352303997306
10,3,11,tD,0.050693611160386357
10,3,11,tE,0.09212075588759035
10,3,11,tI,0.04104761585021394
10,3,11,tO,0.032261748361052014
10,3,12,tD,0.05146161009208299
10,3,12,tE,0.0861286007030867
10,3,12,tI,0.047218702361336906
10,3,12,tO,0.03047379910600527
10,3,13,tD,0.050370256395544856
10,3,13,tE,0.08243047361844219
10,3,13,tI,0.03650636738408866
10,3,13,tO,0.02958332694709922
10,3,14,tD,0.0493775487667881
10,3,14,tE,0.07290633907192387
10,3,14,tI,0.034366285726334656
10,3,14,tO,0.0286752802618624
10,3,15,tD,0.04789182819135021
10,3,15,tE,0.06628769887785893
10,3,15,tI,0.03485516119749567
10,3,15,tO,0.028054477087726504
10,3,-1,s,0.4765625
10,3,-1,x,0.375
10,3,-1,c,0.42835274318626937
10,4,1,tD,0.08043760932283477
10,4,1,tE,0.21585423000622542
10,4,1,tI,0.021332462571438858
10,4,1,tO,0.07386245424036557
10,4,2,tD,0.06436358995037153
10,4,2,tE,0.14914587129605933
10,4,2,tI,0.009437662288247944
10,4,2,tO,0.04824443513682733
10,4,3,tD,0.054038144871592524
10,4,3,tE,0.11962420718045905
10,4,3,tI,0.003727531650655995
10,4,3,tO,0.041615829234632355
10,4,4,tD,0.05244412574917078
10,4,4,tE,0.11048693209071643
10,4,4,tI,0.0033415913623948655
10,4,4,tO,0.0415628704012682
10,4,5,tD,0.052172772365156564
10,4,5,tE,0.10339529300690628
10,4,5,tI,0.004114710141727604
10,4,5,tO,0.04082289091365722
10,4,6,tD,0.0510716847947333
10,4,6,tE,0.10052845277474262
10,4,6,tI,0.00837922130827034
10,4,6,tO,0.03984174543440652
10,4,7,tD,0.051660697229672224
10,4,7,tE,0.09773445162223653
10,4,7,tI,0.020830493380527816
10,4,7,tO,0.037898873361758886
10,4,8,tD,0.0499087269383017
10,4,8,tE,0.09852623340731953
10,4,8,tI,0.023319288879136365
10,4,8,tO,0.03597803199116606
10,4,9,tD,0.04927737541962415
10,4,9,tE,0.08677896842797055
10,4,9,tI,0.013441939953182857
10,4,9,tO,0.03405451327577854
10,4,10,tD,0.04863841918180697
10,4,10,tE,0.08375483652460389
10,4,10,tI,0.014077409516178401
10,4,10,tO,0.032542640755612716
10,4,11,tD,0.049119236945407464
10,4,11,tE,0.07608450626197737
10,4,11,tI,0.010056962222481767
10,4,11,tO,0.030728894576546737
10,4,12,tD,0.0502394107542932
10,4,12,tE,0.07272385533899069
10,4,12,tI,0.009007310911443104
10,4,12,tO,0.02979596178866147
10,4,13,tD,0.05061041628709063
10,4,13,tE,0.06821732807555236
10,4,13,tI,0.010092581853496086
10,4,13,tO,0.028958149606827646
10,4,14,tD,0.05065268053556792
10,4,14,tE,0.06619122325908393
10,4,14,tI,0.01137279211183098
10,4,14,tO,0.028331009972607717
10,4,15,tD,0.05043447940144688
10,4,15,tE,0.06334115559002385
10,4,15,tI,0.013915610840142714
10,4,15,tO,0.026919799797741385
10,4,-1,s,0.3515625
10,4,-1,x,0.390625
10,4,-1,c,-0.09397592676510015
10,5,1,tD,0.07538018081802875
10,5,1,tE,0.20341525065945462
10,5,1,tI,0.01594142090616909
10,5,1,tO,0.0724107114681974
10,5,2,tD,0.05796244657831266
10,5,2,tE,0.13981179354246706
10,5,2,tI,0.007156780464854516
10,5,2,tO,0.04925361765719329
10,5,3,tD,0.053601934593170884
10,5,3,tE,0.12583361293422057
10,5,3,tI,0.0028958027617533542
10,5,3,tO,0.04247202506273364
10,5,4,tD,0.05353071294026449
10,5,4,tE,0.12230074881576002
10,5,4,tI,0.0027341677214524985
10,5,4,tO,0.04202758729776057
10,5,5,tD,0.05327350888168439
10,5,5,tE,0.11910129892639816
10,5,5,tI,0.0030643405913841283
10,5,5,tO,0.04177383542495469
10,5,6,tD,0.05306176106445491
10,5,6,tE,0.11001860385760664
10,5,6,tI,0.002575095910686741
10,5,6,tO,0.041523189739091325
10,5,7,tD,0.05302737871417776
10,5,7,tE,0.101072825610172
10,5,7,tI,0.0033315550514965557
10,5,7,tO,0.041787918413601195
10,5,8,tD,0.05271186358295381
10,5,8,tE,0.09780217653489671
10,5,8,tI,0.004677674446154318
10,5,8,tO,0.041387722200869274
10,5,9,tD,0.05259711913997307
10,5,9,tE,0.09017096297000535
10,5,9,tI,0.008452845169542039
10,5,9,tO,0.04008849847006301
10,5,10,tD,0.051677033149171624
10,5,10,tE,0.0836845679738326
10,5,10,tI,0.009006940315415704
10,5,10,tO,0.03782705418191229
10,5,11,tD,0.051514454004354775
10,5,11,tE,0.0759147212014068
10,5,11,tI,0.01248634910844703
10,5,11,tO,0.03594030696471843
10,5,12,tD,0.051756969531998036
10,5,12,tE,0.0678839338006219
10,5,12,tI,0.013725738889675996
10,5,12,tO,0.03453243602338868
10,5,13,tD,0.05162832545582205
10,5,13,tE,0.05946004119119607
10,5,13,tI,0.011472505867214447
10,5,13,tO,0.032976587988824274
10,5,14,tD,0.05113704985938966
10,5,14,tE,0.05421363284578547
10,5,14,tI,0.010895783926385775
10,5,14,tO,0.03186883889255114
10,5,15,tD,0.0505730176763609
10,5,15,tE,0.052664737424347546
10,5,15,tI,0.01143946076262849
10,5,15,tO,0.030470687063915345
10,5,-1,s,0.4921875
10,5,-1,x,0.34375
10,5,-1,c,0.20417734835735535
10,6,1,tD,0.07630988419055938
10,6,1,tE,0.2159832274937071
10,6,1,tI,0.024018261829169812
10,6,1,tO,0.0712691066771901
10,6,2,tD,0.0569048864278011
10,6,2,tE,0.13907547801733017
10,6,2,tI,0.008665250617255272
10,6,2,tO,0.04761811862513423
10,6,3,tD,0.050734866715501994
10,6,3,tE,0.11414590687491
10,6,3,tI,0.0034046553540758094
10,6,3,tO,0.04257688338534596
10,6,4,tD,0.05042491144500673
10,6,4,tE,0.11125659840647131
10,6,4,tI,0.003465572431138753
10,6,4,tO,0.042052606649386384
10,6,5,tD,0.05027448663022369
10,6,5,tE,0.10743239135015756
10,6,5,tI,0.0033745952824865526
10,6,5,tO,0.04196239394065924
10,6,6,tD,0.049972270983271304
10,6,6,tE,0.10049991432810203
10,6,6,tI,0.004338243191782264
10,6,6,tO,0.04181848757100912
10,6,7,tD,0.04935779826715589
10,6,7,tE,0.0918396571953781
10,6,7,tI,0.005122276417080381
10,6,7,tO,0.04140281269637247
10,6,8,tD,0.04855016426183283
10,6,8,tE,0.0814830987714231
10,6,8,tI,0.006225237324878132
10,6,8,tO,0.040944847520518426
10,6,9,tD,0.0480592121463269
10,6,9,tE,0.07653598306002095
10,6,9,tI,0.017694197294056416
10,6,9,tO,0.03903882669486727
10,6,10,tD,0.04814547187881544
10,6,10,tE,0.07152985161112156
10,6,10,tI,0.017902318330743582
10,6,10,tO,0.03806508981824542
10,6,11,tD,0.04634825082030147
10,6,11,tE,0.0666529105725931
10,6,11,tI,0.006130435998560946
10,6,11,tO,0.037320858829809976
10,6,12,tD,0.045496567892841996
10,6,12,tE,0.06083642944751773
10,6,12,tI,0.006170079372140511
10,6,12,tO,0.03600110249733552
10,6,13,tD,0.04510090900119394
10,6,13,tE,0.0566079508617986
10,6,13,tI,0.005973204304072472
10,6,13,tO,0.03574409173576472
10,6,14,tD,0.044844495209399614
10,6,14,tE,0.05315951186872553
10,6,14,tI,0.00841705387569588
10,6,14,tO,0.033526830583112316
10,6,15,tD,0.044551523902919145
10,6,15,tE,0.050413086307817136
10,6,15,tI,0.011172304616447946
10,6,15,tO,0.0314977768517565
10,6,-1,s,0.4375
10,6,-1,x,0.265625
10,6,-1,c,0.2153861180988012
10,7,1,tD,0.07438022686634213
10,7,1,tE,0.20332870161160826
10,7,1,tI,0.02465956149639654
10,7,1,tO,0.07193337175576016
10,7,2,tD,0.05022881025914103
10,7,2,tE,0.12081399876158684
10,7,2,tI,0.003636947073709431
10,7,2,tO,0.04416047912230715
10,7,3,tD,0.04734849692322314
10,7,3,tE,0.10619607953587547
10,7,3,tI,0.0025923444550573246
10,7,3,tO,0.04279800722934306
10,7,4,tD,0.046890401635319
10,7,4,tE,0.10187222820473835
10,7,4,tI,0.0023442153773846714
10,7,4,tO,0.04230729624807524
10,7,5,tD,0.04648878122679889
10,7,5,tE,0.0979617752507329
10,7,5,tI,0.002959128069248436
10,7,5,tO,0.0424907427340125
10,7,6,tD,0.04590793948387727
10,7,6,tE,0.09483752818312496
10,7,6,tI,0.0036861387896706976
10,7,6,tO,0.04183583087241277
10,7,7,tD,0.04577318680472672
10,7,7,tE,0.09052152805961669
10,7,7,tI,0.008225455752213444
10,7,7,tO,0.04062791944341734
10,7,8,tD,0.04649116440443322
10,7,8,tE,0.08588638211600483
10,7,8,tI,0.014695906937043977
10,7,8,tO,0.04004744375078008
10,7,9,tD,0.045928726599086075
10,7,9,tE,0.08379971288319212
10,7,9,tI,0.0113613858340071
10,7,9,tO,0.03801559570214401
10,7,10,tD,0.04538161756587215
10,7,10,tE,0.07847675110795535
10,7,10,tI,0.007795749961106594
10,7,10,tO,0.035830521647818386
10,7,11,tD,0.04454165455768816
10,7,11,tE,0.07426118215778843
10,7,11,tI,0.00619560356076181
10,7,11,tO,0.03469270834660468
10,7,12,tD,0.044034689865075055
10,7,12,tE,0.06998144468292594
10,7,12,tI,0.006150533662880965
10,7,12,tO,0.033513324728778875
10,7,13,tD,0.04432438962045126
10,7,13,tE,0.06495146285044029
10,7,13,tI,0.007423236515683432
10,7,13,tO,0.03311486711027101
10,7,14,tD,0.04400777124916203
10,7,14,tE,0.060512062415946276
10,7,14,tI,0.00893758113841371
10,7,14,tO,0.03196336419895912
10,7,15,tD,0.04369133637053892
10,7,15,tE,0.057284903957042846
10,7,15,tI,0.00652003425246221
10,7,15,tO,0.030897974325809627
10,7,-1,s,0.4296875
10,7,-1,x,0.3125
10,7,-1,c,0.2714299668060297
10,8,1,tD,0.07620800738222896
10,8,1,tE,0.19382788576185703
10,8,1,tI,0.019323246307296357
10,8,1,tO,0.07223824324505404
10,8,2,tD,0.060389904235489664
10,8,2,tE,0.13409933221060782
10,8,2,tI,0.03704078470617484
10,8,2,tO,0.05104097904249405
10,8,3,tD,0.05167086298810318
10,8,3,tE,0.11446483357925899
10,8,3,tI,0.01500064037880899
10,8,3,tO,0.04221941640957569
10,8,4,tD,0.05003164752852172
10,8,4,tE,0.10611712042125873
10,8,4,tI,0.004473887599519003
10,8,4,tO,0.04226328699896112
10,8,5,tD,0.049944362717214974
10,8,5,tE,0.09712965784478002
10,8,5,tI,0.006376236425590832
10,8,5,tO,0.04194441418520485
10,8,6,tD,0.04958745806245133
10,8,6,tE,0.09430223614122951
10,8,6,tI,0.010236078373024156
10,8,6,tO,0.04081483263475821
10,8,7,tD,0.048144180019153285
10,8,7,tE,0.08817577921028714
10,8,7,tI,0.00758065255761691
10,8,7,tO,0.03810046785712863
10,8,8,tD,0.04670603428734466
10,8,8,tE,0.0712422961764969
10,8,8,tI,0.008568998589259233
10,8,8,tO,0.03766926571214572
10,8,9,tD,0.0449189842317719
10,8,9,tE,0.06341474208747969
10,8,9,tI,0.020561669807621606
10,8,9,tO,0.034632614792945486
10,8,10,tD,0.044504671160830185
10,8,10,tE,0.059885058118088634
10,8,10,tI,0.03331459914981072
10,8,10,tO,0.03216219275731904
10,8,11,tD,0.045507288376102226
10,8,11,tE,0.06331487686838955
10,8,11,tI,0.026871594718921792
10,8,11,tO,0.030719520455536744
10,8,12,tD,0.04494293874478899
10,8,12,tE,0.05652067013666965
10,8,12,tI,0.011541198405783992
10,8,12,tO,0.029611230489914306
10,8,13,tD,0.04519010504009202
10,8,13,tE,0.05007375310873613
10,8,13,tI,0.0067198586649671295
10,8,13,tO,0.02869994654036903
10,8,14,tD,0.043797627241583544
10,8,14,tE,0.043431380550609903
10,8,14,tI,0.006092990694131004
10,8,14,tO,0.028258337711061662
10,8,15,tD,0.04366940389736555
10,8,15,tE,0.04121550214593299
10,8,15,tI,0.006265601487759947
10,8,15,tO,0.02718234691225613
10,8,-1,s,0.453125
10,8,-1,x,0.2734375
10,8,-1,c,0.2714299668060297
10,9,1,tD,0.0771338969655335
10,9,1,tE,0.20035038794390858
10,9,1,tI,0.015946921177880238
10,9,1,tO,0.07250053452452024
10,9,2,tD,0.06654116123914719
10,9,2,tE,0.1497199906571768
10,9,2,tI,0.0293147542922261
10,9,2,tO,0.04760294354567304
10,9,3,tD,0.05458873832132667
10,9,3,tE,0.11656468400149606
10,9,3,tI,0.006012837007150135
10,9,3,tO,0.041703503991477195
10,9,4,tD,0.05206142571056262
10,9,4,tE,0.10519557215855457
10,9,4,tI,0.0061587965480113475
10,9,4,tO,0.04122149931973157
10,9,5,tD,0.05103527611820027
10,9,5,tE,0.09456652470631526
10,9,5,tI,0.011050005990652305
10,9,5,tO,0.03978522490011528
10,9,6,tD,0.04891388374613598
10,9,6,tE,0.08065937918028794
10,9,6,tI,0.00736334809778297
10,9,6,tO,0.037312117147414635
10,9,7,tD,0.04874604261713102
10,9,7,tE,0.07857401724293595
10,9,7,tI,0.011174737462450898
10,9,7,tO,0.03620748693177787
10,9,8,tD,0.04834876924753189
10,9,8,tE,0.07976696501442347
10,9,8,tI,0.02072197599368792
10,9,8,tO,0.034483593782720465
10,9,9,tD,0.04807971597998403
10,9,9,tE,0.0818112072218355
10,9,9,tI,0.030455880526484406
10,9,9,tO,0.033213236132947105
10,9,10,tD,0.05029337800573558
10,9,10,tE,0.08314585174695821
10,9,10,tI,0.03728133188816355
10,9,10,tO,0.03203379948693327
10,9,11,tD,0.0509040187112987
10,9,11,tE,0.0778859862947138
10,9,11,tI,0.02663031516579364
10,9,11,tO,0.030299919063885076
10,9,12,tD,0.04908400790009182
10,9,12,tE,0.0688555434969021
10,9,12,tI,0.020704275156412526
10,9,12,tO,0.0291903775522563
10,9,13,tD,0.04717025194724556
10,9,13,tE,0.06117593788047088
10,9,13,tI,0.0191756005633506
10,9,13,tO,0.028306362854510856
10,9,14,tD,0.046752906392212024
10,9,14,tE,0.05820100046286825
10,9,14,tI,0.01831027587944239
10,9,14,tO,0.02751041465776507
10,9,15,tD,0.047418837109580635
10,9,15,tE,0.055602341431222155
10,9,15,tI,0.01821313910895939
10,9,15,tO,0.026860956896135272
10,9,-1,s,0.4375
10,9,-1,x,0.28125
10,9,-1,c,0.19296857861590969
10,10,1,tD,0.06985764872748405
10,10,1,tE,0.19828654719050973
10,10,1,tI,0.02139345391955491
10,10,1,tO,0.06829678330508371
10,10,2,tD,0.04697943393839523
10,10,2,tE,0.1216331501188688
10,10,2,tI,0.002975921224115003
10,10,2,tO,0.04370707510846356
10,10,3,tD,0.04530223491601646
10,10,3,tE,0.11675788857741282
10,10,3,tI,0.0032099296121030725
10,10,3,tO,0.0424382442284065
10,10,4,tD,0.04517569607822224
10,10,4,tE,0.10813038730993867
10,10,4,tI,0.0032910378881236585
10,10,4,tO,0.042586252177677426
10,10,5,tD,0.04544830616330728
10,10,5,tE,0.0972317583108088
10,10,5,tI,0.0036858938711587445
10,10,5,tO,0.041651444769619655
10,10,6,tD,0.04484365988988429
10,10,6,tE,0.08464671733090653
10,10,6,tI,0.014864233749585764
10,10,6,tO,0.04072260498441756
10,10,7,tD,0.04498413285240531
10,10,7,tE,0.079877181496704
10,10,7,tI,0.03362900742310118
10,10,7,tO,0.03846058731052714
10,10,8,tD,0.04485032114433125
10,10,8,tE,0.07361553489230573
10,10,8,tI,0.03314858703955785
10,10,8,tO,0.03678973518172279
10,10,9,tD,0.044456063392572104
10,10,9,tE,0.06726708994247019
10,10,9,tI,0.04319251156208823
10,10,9,tO,0.034336651663140705
10,10,10,tD,0.044487980471458285
10,10,10,tE,0.0653870496120362
10,10,10,tI,0.05363603187825538
10,10,10,tO,0.03128806155268103
10,10,11,tD,0.044236360846553
10,10,11,tE,0.0579747610387858
10,10,11,tI,0.041224746704288315
10,10,11,tO,0.029926849301399973
10,10,12,tD,0.04287889325758442
10,10,12,tE,0.054242676674039106
10,10,12,tI,0.034697638565339126
10,10,12,tO,0.029114330178320717
10,10,13,tD,0.04318463656585664
10,10,13,tE,0.049641154134878886
10,10,13,tI,0.032869726780879016
10,10,13,tO,0.02813149184267968
10,10,14,tD,0.04292868399294093
10,10,14,tE,0.04818773104110732
10,10,14,tI,0.0310289312270567
10,10,14,tO,0.02787124170533692
10,10,15,tD,0.0424028612812981
10,10,15,tE,0.045179370720288714
10,10,15,tI,0.030780515106704116
10,10,15,tO,0.02759753441864935
10,10,-1,s,0.59375
10,10,-1,x,0.2734375
10,10,-1,c,0.2490124273231382
10,11,1,tD,0.07594926862977446
10,11,1,tE,0.20547076469752937
10,11,1,tI,0.014206562900522234
10,11,1,tO,0.07284009691715862
10,11,2,tD,0.05946689074160531
10,11,2,tE,0.13553326791501605
10,11,2,tI,0.013301198859876118
10,11,2,tO,0.05272055858590951
10,11,3,tD,0.053513769151177254
10,11,3,tE,0.11290041674801614
10,11,3,tI,0.010644181586946161
10,11,3,tO,0.042808256447004776
10,11,4,tD,0.05130669789388776
10,11,4,tE,0.10000854246492963
10,11,4,tI,0.006126602395474341
10,11,4,tO,0.04173689641275754
10,11,5,tD,0.05024075113935396
10,11,5,tE,0.09330208992410917
10,11,5,tI,0.01599331679564117
10,11,5,tO,0.04071412526408676
10,11,6,tD,0.04918432353879325
10,11,6,tE,0.08012043297232595
10,11,6,tI,0.00757246876591671
10,11,6,tO,0.03834524114849046
10,11,7,tD,0.04809792429790832
10,11,7,tE,0.06743318464956247
10,11,7,tI,0.006174428978355233
10,11,7,tO,0.03710463604711307
10,11,8,tD,0.04818779878201895
10,11,8,tE,0.06364014697872335
10,11,8,tI,0.010002422614707332
10,11,8,tO,0.035243965577178946
10,11,9,tD,0.04723116485285573
10,11,9,tE,0.05558026100858115
10,11,9,tI,0.011118485952039918
10,11,9,tO,0.032892641825213405
10,11,10,tD,0.046279058401705694
10,11,10,tE,0.0484390447055921
10,11,10,tI,0.01359227508930538
10,11,10,tO,0.030391310590784995
10,11,11,tD,0.04500828199845273
10,11,11,tE,0.04478725348366425
10,11,11,tI,0.016391834907493224
10,11,11,tO,0.02919514520287824
10,11,12,tD,0.04472294305101968
10,11,12,tE,0.04044360189000144
10,11,12,tI,0.019293362695881416
10,11,12,tO,0.02783393182333869
10,11,13,tD,0.04453956104349345
10,11,13,tE,0.03810845322208479
10,11,13,tI,0.021329634630723984
10,11,13,tO,0.027252360175092083
10,11,14,tD,0.04472997495671734
10,11,14,tE,0.03617778433486819
10,11,14,tI,0.021690335875970048
10,11,14,tO,0.02703027671657037
10,11,15,tD,0.04480075629602652
10,11,15,tE,0.035297443809686226
10,11,15,tI,0.022923819124431855
10,11,15,tO,0.026975966149941088
10,11,-1,s,0.671875
10,11,-1,x,0.2734375
10,11,-1,c,0.3611001247375952
10,12,1,tD,0.07892846701666713
10,12,1,tE,0.20729238304833417
10,12,1,tI,0.02060519377454117
10,12,1,tO,0.07276391333683084
10,12,2,tD,0.061092633313965056
10,12,2,tE,0.1516922113043256
10,12,2,tI,0.004222841623356544
10,12,2,tO,0.04515555129293353
10,12,3,tD,0.056842058710753915
10,12,3,tE,0.13203815183136614
10,12,3,tI,0.003387833436567083
10,12,3,tO,0.042759325496231515
10,12,4,tD,0.0549074338353239
10,12,4,tE,0.11767176315188407
10,12,4,tI,0.003304781624677465
10,12,4,tO,0.04264011555002071
10,12,5,tD,0.05393728256691247
10,12,5,tE,0.10349004642106592
10,12,5,tI,0.005249527467517358
10,12,5,tO,0.04134083976969123
10,12,6,tD,0.051992855118587616
10,12,6,tE,0.0865818181913346
10,12,6,tI,0.007734218044676102
10,12,6,tO,0.0388964570487539
10,12,7,tD,0.04933834604686126
10,12,7,tE,0.07441440257010981
10,12,7,tI,0.01807715571266211
10,12,7,tO,0.036166119273286314
10,12,8,tD,0.04804419869673438
10,12,8,tE,0.06429475629935041
10,12,8,tI,0.026466128319989367
10,12,8,tO,0.03380887726445993
10,12,9,tD,0.04735858427826315
10,12,9,tE,0.048098375120898706
10,12,9,tI,0.02602287121540697
10,12,9,tO,0.03223954460125727
10,12,10,tD,0.04422577230609022
10,12,10,tE,0.03989462267258204
10,12,10,tI,0.027852881544461222
10,12,10,tO,0.02955459765686343
10,12,11,tD,0.04372459693346173
10,12,11,tE,0.034927393605466935
10,12,11,tI,0.028734088629415056
10,12,11,tO,0.02861737315900003
10,12,12,tD,0.043533634812338275
10,12,12,tE,0.031986867149244064
10,12,12,tI,0.029041833219602266
10,12,12,tO,0.02798553987701113
10,12,13,tD,0.044120786052662876
10,12,13,tE,0.036777074780547994
10,12,13,tI,0.007968710124456265
10,12,13,tO,0.027534569947980345
10,12,14,tD,0.04362940897932276
10,12,14,tE,0.0339716632902855
10,12,14,tI,0.004454235402454894
10,12,14,tO,0.02733484512536476
10,12,15,tD,0.04309919154271483
10,12,15,tE,0.032102824423345735
10,12,15,tI,0.004282212251917372
10,12,15,tO,0.027362368142853182
10,12,-1,s,0.6484375
10,12,-1,x,0.2734375
10,12,-1,c,-0.09845943466167852
10,13,1,tD,0.08161410187836736
10,13,1,tE,0.2191394570702687
10,13,1,tI,0.014018583972372198
10,13,1,tO,0.07623246389285972
10,13,2,tD,0.06479513633064926
10,13,2,tE,0.16769940238737036
10,13,2,tI,0.011116822214654197
10,13,2,tO,0.0479116539840276
10,13,3,tD,0.05751581451622769
10,13,3,tE,0.14454766588984058
10,13,3,tI,0.004119558186783706
10,13,3,tO,0.04255150394141674
10,13,4,tD,0.056282280483283105
10,13,4,tE,0.13049946124199777
10,13,4,tI,0.004501200620223926
10,13,4,tO,0.04170340813401466
10,13,5,tD,0.0550338624836877
10,13,5,tE,0.11893261956516653
10,13,5,tI,0.006632304406477487
10,13,5,tO,0.04114367665086562
10,13,6,tD,0.052458160864189265
10,13,6,tE,0.10516360273235477
10,13,6,tI,0.003927853842026706
10,13,6,tO,0.03869728367597175
