1,1,1,tD,0.08032376237213612
1,1,1,tE,0.26997316408902405
1,1,1,tI,0.016180118840835953
1,1,1,tO,0.07464892135669167
1,1,2,tD,0.09293064402416348
1,1,2,tE,0.2991907426528633
1,1,2,tI,0.0214176523349585
1,1,2,tO,0.04683528361973974
1,1,3,tD,0.10077650285325944
1,1,3,tE,0.2832783075980842
1,1,3,tI,0.0028574977844788617
1,1,3,tO,0.04163887326031302
1,1,4,tD,0.1010423226794228
1,1,4,tE,0.27262767920270564
1,1,4,tI,0.002084145653051564
1,1,4,tO,0.04191810843992668
1,1,5,tD,0.10058701003435999
1,1,5,tE,0.2688549794256687
1,1,5,tI,0.0019462531368489332
1,1,5,tO,0.041616488807291414
1,1,6,tD,0.09996623802930117
1,1,6,tE,0.2660863110795617
1,1,6,tI,0.001919121316655037
1,1,6,tO,0.04178201419798037
1,1,7,tD,0.09942590540274977
1,1,7,tE,0.2639292771369219
1,1,7,tI,0.0018052432869599215
1,1,7,tO,0.040991217641315116
1,1,8,tD,0.09908839760813862
1,1,8,tE,0.2631756925210357
1,1,8,tI,0.0022693803544943875
1,1,8,tO,0.04016919007493804
1,1,9,tD,0.10102466272655874
1,1,9,tE,0.2650182949565351
1,1,9,tI,0.007913261014519472
1,1,9,tO,0.03860938482056372
1,1,10,tD,0.10226659052073955
1,1,10,tE,0.2703569065965712
1,1,10,tI,0.013384308658945278
1,1,10,tO,0.03537170596692401
1,1,11,tD,0.10151684351963923
1,1,11,tE,0.2667850751243532
1,1,11,tI,0.00757077910460066
1,1,11,tO,0.03332362911485446
1,1,12,tD,0.0992723068408668
1,1,12,tE,0.26093508940190074
1,1,12,tI,0.003931049908106312
1,1,12,tO,0.032546763608930634
1,1,13,tD,0.09901199371553958
1,1,13,tE,0.25915434589609504
1,1,13,tI,0.004159607294148979
1,1,13,tO,0.03185606042862249
1,1,14,tD,0.0992684712423943
1,1,14,tE,0.258541603628546
1,1,14,tI,0.005583953359882192
1,1,14,tO,0.03145927984806864
1,1,15,tD,0.09971184971742332
1,1,15,tE,0.25941841350868344
1,1,15,tI,0.008599069083868623
1,1,15,tO,0.029566224118772272
1,1,-1,s,0.0
1,1,-1,x,0.6015625
1,1,-1,c,0.25132938145837413
1,2,1,tD,0.07233295638347044
1,2,1,tE,0.18257662849500775
1,2,1,tI,0.013997337519047505
1,2,1,tO,0.07152072584272051
1,2,2,tD,0.0574878861871548
1,2,2,tE,0.1452931998926215
1,2,2,tI,0.006348339325802954
1,2,2,tO,0.0456781457948188
1,2,3,tD,0.05195453574880957
1,2,3,tE,0.12675609171623364
1,2,3,tI,0.002472903952009195
1,2,3,tO,0.042545345603643606
1,2,4,tD,0.049456046923296526
1,2,4,tE,0.12034490176942199
1,2,4,tI,0.002677371599438023
1,2,4,tO,0.04175250036160772
1,2,5,tD,0.04788729668362066
1,2,5,tE,0.11618503060308286
1,2,5,tI,0.004578805315821228
1,2,5,tO,0.04067218053007188
1,2,6,tD,0.04653585719875991
1,2,6,tE,0.11061030117678455
1,2,6,tI,0.011607883400468078
1,2,6,tO,0.03869571676931809
1,2,7,tD,0.04675198439741507
1,2,7,tE,0.09940577074477915
1,2,7,tI,0.011847578749339543
1,2,7,tO,0.03591335737957464
1,2,8,tD,0.04578091988805681
1,2,8,tE,0.08784883942571468
1,2,8,tI,0.01845084679700085
1,2,8,tO,0.03399917396522748
1,2,9,tD,0.0436685058567673
1,2,9,tE,0.0814397228998132
1,2,9,tI,0.015185620110515932
1,2,9,tO,0.031993105585182396
1,2,10,tD,0.04100155888008885
1,2,10,tE,0.07415474351728335
1,2,10,tI,0.009029446905663159
1,2,10,tO,0.029575573684899912
1,2,11,tD,0.04044703764724545
1,2,11,tE,0.06854230532888322
1,2,11,tI,0.012460340127358601
1,2,11,tO,0.027362152368645185
1,2,12,tD,0.03994813390658237
1,2,12,tE,0.07081557947676628
1,2,12,tI,0.010015705645268705
1,2,12,tO,0.025307792662070522
1,2,13,tD,0.040404977954458444
1,2,13,tE,0.06917048965580762
1,2,13,tI,0.006721301862082328
