trial,generation,epoch,type,value
10,2,7,tO,0.04113189008734965
10,2,8,tD,0.05517317437799647
10,2,8,tE,0.0960691670840606
10,2,8,tI,0.00800643080419589
10,2,8,tO,0.03878594565744667
10,2,9,tD,0.05421379393199459
10,2,9,tE,0.08804414719808847
10,2,9,tI,0.010943505057133734
10,2,9,tO,0.03703041013842449
10,2,10,tD,0.05254845030605793
10,2,10,tE,0.08008834530599415
10,2,10,tI,0.013969314894192697
10,2,10,tO,0.03516265592483493
10,2,11,tD,0.05212214708793908
10,2,11,tE,0.07736385000403971
10,2,11,tI,0.012841650016314815
10,2,11,tO,0.03264139349779968
10,2,12,tD,0.05111165471607819
10,2,12,tE,0.07635381674859673
10,2,12,tI,0.011866143594864601
10,2,12,tO,0.03017100777742841
10,2,13,tD,0.05083939698291942
10,2,13,tE,0.07701161785982549
10,2,13,tI,0.010241949813925505
10,2,13,tO,0.02840441564163969
10,2,14,tD,0.05033196945441887
10,2,14,tE,0.073960118801333
10,2,14,tI,0.010479027254545751
10,2,14,tO,0.027164776353359534
10,2,15,tD,0.05018028240418062
10,2,15,tE,0.07181461257394403
10,2,15,tI,0.010798028281404791
10,2,15,tO,0.02601087108424205
10,2,-1,s,0.1015625
10,2,-1,x,0.6796875
10,2,-1,c,0.321636406804955
10,3,1,tD,0.08491029037162662
10,3,1,tE,0.21299584067426622
10,3,1,tI,0.013521668498389773
10,3,1,tO,0.08305091135917853
10,3,2,tD,0.06998873210744933
10,3,2,tE,0.17069683440728112
10,3,2,tI,0.0078112940336965645
10,3,2,tO,0.060154825725437455
10,3,3,tD,0.06522175918682478
10,3,3,tE,0.15230279350187628
10,3,3,tI,0.003185301499362443
10,3,3,tO,0.05829482637989956
10,3,4,tD,0.06297836154117249
10,3,4,tE,0.1414549211738631
10,3,4,tI,0.005446721219331569
10,3,4,tO,0.0559542895630002
10,3,5,tD,0.06093024545349181
10,3,5,tE,0.12584901973605156
10,3,5,tI,0.0073648461322445655
10,3,5,tO,0.05154366740367065
10,3,6,tD,0.0560110940609593
10,3,6,tE,0.11142531867139041
10,3,6,tI,0.006371823704806351
10,3,6,tO,0.04629931948333978
10,3,7,tD,0.05361180946812965
10,3,7,tE,0.10262817656621337
10,3,7,tI,0.00866405645343669
10,3,7,tO,0.042979624847105394
10,3,8,tD,0.05261770228855312
10,3,8,tE,0.09737077309750021
10,3,8,tI,0.015301738933747401
10,3,8,tO,0.039891535609650114
10,3,9,tD,0.0507191709196195
10,3,9,tE,0.08635593878105283
10,3,9,tI,0.018123911404206106
10,3,9,tO,0.03636853916143688
10,3,10,tD,0.04885104372224305
10,3,10,tE,0.07984641114715486
10,3,10,tI,0.011537152232180234
10,3,10,tO,0.03370704345253762
10,3,11,tD,0.048239824299234894
10,3,11,tE,0.0748236160678789
10,3,11,tI,0.011344061946787406
10,3,11,tO,0.03124485147889936
10,3,12,tD,0.04788300297776004
10,3,12,tE,0.075146873453632
10,3,12,tI,0.011605207739582207
10,3,12,tO,0.029754892547857403
10,3,13,tD,0.048094729430740696
10,3,13,tE,0.07484242792241275
10,3,13,tI,0.009641497735263935
10,3,13,tO,0.02855533017416989
10,3,14,tD,0.04749210285692243
10,3,14,tE,0.0704207746963948
10,3,14,tI,0.009613909757967727
10,3,14,tO,0.02785255080307252
10,3,15,tD,0.0474017884398927
10,3,15,tE,0.06802641913294792
10,3,15,tI,0.009342559895516994
10,3,15,tO,0.026839493467569506
10,3,-1,s,0.2109375
10,3,-1,x,0.71875
10,3,-1,c,0.2707591373153265
10,4,1,tD,0.08691680898424238
10,4,1,tE,0.21801422704942525
10,4,1,tI,0.011368544741591904
10,4,1,tO,0.08065676579050099
10,4,2,tD,0.07303354907548056
10,4,2,tE,0.17899895763024687
10,4,2,tI,0.005293833957335058
10,4,2,tO,0.05938924204899619
10,4,3,tD,0.06999767986591905
10,4,3,tE,0.16281976843252777
10,4,3,tI,0.003550574657427205
10,4,3,tO,0.05657736716442741
10,4,4,tD,0.066329304757528
10,4,4,tE,0.1483721591345966
10,4,4,tI,0.006754814317401421
10,4,4,tO,0.053449087641512356
10,4,5,tD,0.06236084755510092
10,4,5,tE,0.13637401114217937
10,4,5,tI,0.005493665928930568
10,4,5,tO,0.04969008832774125
10,4,6,tD,0.06081721942638978
10,4,6,tE,0.12863652173429727
10,4,6,tI,0.008741516810390749
10,4,6,tO,0.04656585030521577
10,4,7,tD,0.05750820713350549
10,4,7,tE,0.11727518870960921
10,4,7,tI,0.011116401428870935
10,4,7,tO,0.042358904695681605
10,4,8,tD,0.056059008131269364
10,4,8,tE,0.10850181311368942
10,4,8,tI,0.010384537386378118
10,4,8,tO,0.038886248363453585
10,4,9,tD,0.05443564468994737
10,4,9,tE,0.09730601571500301
10,4,9,tI,0.012203797265809651
10,4,9,tO,0.035975982561319446
10,4,10,tD,0.0513727540243417
10,4,10,tE,0.08973595390561968
10,4,10,tI,0.009613088437336652
10,4,10,tO,0.032987003797345094
10,4,11,tD,0.05001256701070815
10,4,11,tE,0.08571460158098489
10,4,11,tI,0.011746480651646076
10,4,11,tO,0.03097514269616416
10,4,12,tD,0.04934752779081464
10,4,12,tE,0.08071792887989432
10,4,12,tI,0.015326665906740042
10,4,12,tO,0.029307776739942105
10,4,13,tD,0.047788530429825185
10,4,13,tE,0.07668542292900384
10,4,13,tI,0.010036812195340947
10,4,13,tO,0.027270494529851325
10,4,14,tD,0.04675625986768864
10,4,14,tE,0.07201424269936979
10,4,14,tI,0.007966134608859041
10,4,14,tO,0.025685933158381278
10,4,15,tD,0.046211850512772795
10,4,15,tE,0.06906315505504608
10,4,15,tI,0.007577137130409635
10,4,15,tO,0.024773610359673817
10,4,-1,s,0.2109375
10,4,-1,x,0.75
10,4,-1,c,0.5251454847634687
10,5,1,tD,0.08754097155993805
10,5,1,tE,0.21703723608516157
10,5,1,tI,0.016772232759058776
10,5,1,tO,0.08157234408085545
10,5,2,tD,0.06946383023867383
10,5,2,tE,0.1730050507048145
10,5,2,tI,0.00596305917246597
10,5,2,tO,0.06011924313288182
10,5,3,tD,0.06638658840674908
10,5,3,tE,0.16012681299820541
10,5,3,tI,0.003783937337194705
10,5,3,tO,0.05749527075731506
10,5,4,tD,0.06485769088962115
10,5,4,tE,0.14868605586700143
10,5,4,tI,0.0073342090140892345
10,5,4,tO,0.05473584804016476
10,5,5,tD,0.06039091986371204
10,5,5,tE,0.13304883949458599
10,5,5,tI,0.0066877732176847835
10,5,5,tO,0.05055594952357933
10,5,6,tD,0.05802566968719475
10,5,6,tE,0.11466458797454834
10,5,6,tI,0.008972313948140557
10,5,6,tO,0.046137094485573474
10,5,7,tD,0.05501407644362189
10,5,7,tE,0.10505175185855478
10,5,7,tI,0.01052194745776554
10,5,7,tO,0.041365292060033726
10,5,8,tD,0.05285534166032448
10,5,8,tE,0.09704158409498632
10,5,8,tI,0.01262740652760355
10,5,8,tO,0.038061129649848834
10,5,9,tD,0.05077862882288173
10,5,9,tE,0.08776401242241264
10,5,9,tI,0.008839576518929486
10,5,9,tO,0.0349930870590033
10,5,10,tD,0.049556644160766154
10,5,10,tE,0.08110938020981848
10,5,10,tI,0.0075141555817584355
10,5,10,tO,0.033541369840696764
10,5,11,tD,0.04872330679558218
10,5,11,tE,0.07591196770314128
10,5,11,tI,0.007981469216572199
10,5,11,tO,0.03185305429997
10,5,12,tD,0.04798493280773983
10,5,12,tE,0.0708005656907335
10,5,12,tI,0.009357704972673674
10,5,12,tO,0.03110690149156532
10,5,13,tD,0.04705008901306428
10,5,13,tE,0.06863562924321741
10,5,13,tI,0.008533098698060106
10,5,13,tO,0.029602552900939674
10,5,14,tD,0.04652026896830648
10,5,14,tE,0.06603375561069696
10,5,14,tI,0.008375901755411178
10,5,14,tO,0.02853516958768402
10,5,15,tD,0.046153507929993794
10,5,15,tE,0.06359935799613595
10,5,15,tI,0.009000295845248425
10,5,15,tO,0.027097304797132286
10,5,-1,s,0.1953125
10,5,-1,x,0.734375
10,5,-1,c,0.2877182271452029
10,6,1,tD,0.0850252176169306
10,6,1,tE,0.2104137254320085
10,6,1,tI,0.011331008096127334
10,6,1,tO,0.08376056620851159
10,6,2,tD,0.06706260402919724
10,6,2,tE,0.16904202476143837
10,6,2,tI,0.006033139244022701
10,6,2,tO,0.06303349334094674
10,6,3,tD,0.06301533242687583
10,6,3,tE,0.15564550465904176
10,6,3,tI,0.00393796662647704
10,6,3,tO,0.058327413146616894
10,6,4,tD,0.06212319670943543
10,6,4,tE,0.14441709868144245
10,6,4,tI,0.008457684053859944
10,6,4,tO,0.05645113623359551
10,6,5,tD,0.059745555663248524
10,6,5,tE,0.13052532605826855
10,6,5,tI,0.006146167115138572
10,6,5,tO,0.0519571347272334
10,6,6,tD,0.05862859616056085
10,6,6,tE,0.12109927139244973
10,6,6,tI,0.011670392591894294
10,6,6,tO,0.04904737565604349
10,6,7,tD,0.05343753084889613
10,6,7,tE,0.09763192295096815
10,6,7,tI,0.013504234976620259
10,6,7,tO,0.0432438151248886
10,6,8,tD,0.04884189046802931
10,6,8,tE,0.0820112618105486
10,6,8,tI,0.010857465681862475
10,6,8,tO,0.037817933146686605
10,6,9,tD,0.04658798457589
10,6,9,tE,0.0746593824820593
10,6,9,tI,0.008994922251906247
10,6,9,tO,0.03458133483227963
10,6,10,tD,0.0456939512619283
10,6,10,tE,0.0687236596364528
10,6,10,tI,0.009156433405781475
10,6,10,tO,0.03220053367964768
10,6,11,tD,0.045044054619502276
10,6,11,tE,0.06397230404894799
10,6,11,tI,0.007289538163876084
10,6,11,tO,0.030291156932963834
10,6,12,tD,0.04462508544442244
10,6,12,tE,0.059928179727867244
10,6,12,tI,0.006940469057037262
10,6,12,tO,0.028870027853108087
10,6,13,tD,0.04403016074793413
10,6,13,tE,0.05742963531520218
10,6,13,tI,0.006958223648020066
10,6,13,tO,0.02824101760293706
10,6,14,tD,0.04383079836377874
10,6,14,tE,0.05472047571092844
10,6,14,tI,0.007224443808450208
10,6,14,tO,0.02692949841521234
10,6,15,tD,0.043545403483440166
10,6,15,tE,0.05293972820974886
10,6,15,tI,0.007870331061353984
10,6,15,tO,0.02626748022986188
10,6,-1,s,0.28125
10,6,-1,x,0.6796875
10,6,-1,c,0.6608182034024772
10,7,1,tD,0.08266155635938048
10,7,1,tE,0.21219546055421235
10,7,1,tI,0.01480578190978243
10,7,1,tO,0.0841854563538606
10,7,2,tD,0.06408725048881024
10,7,2,tE,0.16131264857016503
10,7,2,tI,0.005100781055540816
10,7,2,tO,0.061471003709360955
10,7,3,tD,0.059391815976705405
10,7,3,tE,0.14597061429172753
10,7,3,tI,0.003452334223805034
10,7,3,tO,0.058929303768711784
10,7,4,tD,0.05796426049782895
10,7,4,tE,0.13260406994260848
10,7,4,tI,0.008551780700552626
10,7,4,tO,0.05691308338210608
10,7,5,tD,0.05396678947727196
10,7,5,tE,0.11312939529772847
10,7,5,tI,0.0067216532136080785
10,7,5,tO,0.04946697286865674
10,7,6,tD,0.05132896892610006
10,7,6,tE,0.10355953475926072
10,7,6,tI,0.010793364920575792
10,7,6,tO,0.044549344094159705
10,7,7,tD,0.049378851394285446
10,7,7,tE,0.09522080295719207
10,7,7,tI,0.01156641618157543
10,7,7,tO,0.04147824324294925
10,7,8,tD,0.04710789140313864
10,7,8,tE,0.0843690455891192
10,7,8,tI,0.012583750919390391
10,7,8,tO,0.038225189776179225
10,7,9,tD,0.0454687325184932
10,7,9,tE,0.07574942329432816
10,7,9,tI,0.008954431028318747
10,7,9,tO,0.03570637218626992
10,7,10,tD,0.04419933892437257
10,7,10,tE,0.06926103721838445
10,7,10,tI,0.008759200690110446
10,7,10,tO,0.03364402800963338
10,7,11,tD,0.04329637495451607
10,7,11,tE,0.06399744624271989
10,7,11,tI,0.009531762925510218
10,7,11,tO,0.03180779756027429
10,7,12,tD,0.042304725930735004
10,7,12,tE,0.05997200762387365
10,7,12,tI,0.009189706225627257
10,7,12,tO,0.029947165945079176
10,7,13,tD,0.04141396257065935
10,7,13,tE,0.05821435016579926
10,7,13,tI,0.008304995862708893
10,7,13,tO,0.028635996010658953
10,7,14,tD,0.040812706829747185
10,7,14,tE,0.05653671494452283
10,7,14,tI,0.007328936033843395
10,7,14,tO,0.027249927008252902
10,7,15,tD,0.040176279899169456
10,7,15,tE,0.0543657055334188
10,7,15,tI,0.007093204093592552
10,7,15,tO,0.025816427809632538
10,7,-1,s,0.1640625
10,7,-1,x,0.796875
10,7,-1,c,0.5421045745933447
10,8,1,tD,0.08192332294536754
10,8,1,tE,0.218259035050869
10,8,1,tI,0.01546636951934488
10,8,1,tO,0.08046443709855278
10,8,2,tD,0.0640071673435159
10,8,2,tE,0.15957399213686585
10,8,2,tI,0.0066366172042956655
10,8,2,tO,0.05960309044977961
10,8,3,tD,0.059874300335068256
10,8,3,tE,0.14243611983023585
10,8,3,tI,0.0041618054282080265
10,8,3,tO,0.056656961235916244
10,8,4,tD,0.05701453248388134
10,8,4,tE,0.12733636921737343
10,8,4,tI,0.009660492319540935
10,8,4,tO,0.052978831755695864
10,8,5,tD,0.05271462832111865
10,8,5,tE,0.11070755546214059
10,8,5,tI,0.007401205598929664
10,8,5,tO,0.04672283978954268
10,8,6,tD,0.050595576559426265
10,8,6,tE,0.09567698674974963
10,8,6,tI,0.009909992060949056
10,8,6,tO,0.04241984042226492
10,8,7,tD,0.04672184267255943
10,8,7,tE,0.07992191602475941
10,8,7,tI,0.009736896804727925
10,8,7,tO,0.038967631827884666
10,8,8,tD,0.044020584113895894
10,8,8,tE,0.07199634023942053
10,8,8,tI,0.012348113659633479
10,8,8,tO,0.035366994144472606
10,8,9,tD,0.042211368824355305
10,8,9,tE,0.06321066743228584
10,8,9,tI,0.008984531793549346
10,8,9,tO,0.032759215848947254
10,8,10,tD,0.04129775861394592
10,8,10,tE,0.05721595321083441
10,8,10,tI,0.011259515710155635
10,8,10,tO,0.030189043592040738
10,8,11,tD,0.040294730253226586
10,8,11,tE,0.05397868631407619
10,8,11,tI,0.007853514615232902
10,8,11,tO,0.028155009714139548
10,8,12,tD,0.03967288862622809
10,8,12,tE,0.04972160522127524
10,8,12,tI,0.0073890464073629114
10,8,12,tO,0.027203406759838497
10,8,13,tD,0.03920187502313638
10,8,13,tE,0.0476921580103226
10,8,13,tI,0.007414120453827005
10,8,13,tO,0.026469639171875316
10,8,14,tD,0.03911249789482099
10,8,14,tE,0.04578238839050755
10,8,14,tI,0.007409153407313473
10,8,14,tO,0.025624465953956437
10,8,15,tD,0.03878868328785757
10,8,15,tE,0.04445381317287683
10,8,15,tI,0.0075015215993432015
10,8,15,tO,0.0252736372659953
10,8,-1,s,0.3515625
10,8,-1,x,0.671875
10,8,-1,c,0.728654562721982
10,9,1,tD,0.08124509813264012
10,9,1,tE,0.215551813589409
10,9,1,tI,0.018517146242216162
10,9,1,tO,0.08040082797547803
10,9,2,tD,0.0606188606924843
10,9,2,tE,0.16078236270230264
10,9,2,tI,0.0028972156344219306
10,9,2,tO,0.058585697694759194
10,9,3,tD,0.05941796507919207
10,9,3,tE,0.14732074243482202
10,9,3,tI,0.003475817274858855
10,9,3,tO,0.05756973966071382
10,9,4,tD,0.05833461151109077
10,9,4,tE,0.13257698358036576
10,9,4,tI,0.00844823098172492
10,9,4,tO,0.05637784659404618
10,9,5,tD,0.05433272979571484
10,9,5,tE,0.11365086360368877
10,9,5,tI,0.007004190596897388
10,9,5,tO,0.04855499338249986
10,9,6,tD,0.05237893644836731
10,9,6,tE,0.10343638070393353
10,9,6,tI,0.007678211668346193
10,9,6,tO,0.04422392409302605
10,9,7,tD,0.050181617722846565
10,9,7,tE,0.09885113771539182
10,9,7,tI,0.008625388621372016
10,9,7,tO,0.04151879110455047
10,9,8,tD,0.048318844940513375
10,9,8,tE,0.08746628414839507
10,9,8,tI,0.00824624078705286
10,9,8,tO,0.04001982914256708
10,9,9,tD,0.04679705077200197
10,9,9,tE,0.0760051423124969
10,9,9,tI,0.009200412497196036
10,9,9,tO,0.03798355078313034
10,9,10,tD,0.04475894416857045
10,9,10,tE,0.0649859054130502
10,9,10,tI,0.00932073305309556
10,9,10,tO,0.03490336731276087
10,9,11,tD,0.04246515967999585
10,9,11,tE,0.057226823018863796
10,9,11,tI,0.008483806628986106
10,9,11,tO,0.03210949700814672
10,9,12,tD,0.04129134112619795
10,9,12,tE,0.05345246893586591
10,9,12,tI,0.009392789960858256
10,9,12,tO,0.029842083076344957
10,9,13,tD,0.04070478705252754
10,9,13,tE,0.05092768100555986
10,9,13,tI,0.010010222760145553
10,9,13,tO,0.02799194868694758
10,9,14,tD,0.040484462201129646
10,9,14,tE,0.05245478380937129
10,9,14,tI,0.00829986847192049
10,9,14,tO,0.02660482602092573
10,9,15,tD,0.040009584598010406
10,9,15,tE,0.05016445001820102
10,9,15,tI,0.007462958657202156
10,9,15,tO,0.025680272178903882
10,9,-1,s,0.4140625
10,9,-1,x,0.71875
10,9,-1,c,0.728654562721982
10,10,1,tD,0.08410472706425935
10,10,1,tE,0.20914285060949622
10,10,1,tI,0.010189162523707636
10,10,1,tO,0.08107448013608033
10,10,2,tD,0.06666821538237855
10,10,2,tE,0.1693072241032496
10,10,2,tI,0.0074330984241799646
10,10,2,tO,0.06034212628402747
10,10,3,tD,0.061293406807817516
10,10,3,tE,0.15596159842796622
10,10,3,tI,0.002890176885208348
10,10,3,tO,0.058208778414331995
10,10,4,tD,0.060114099878119304
10,10,4,tE,0.146510145557113
10,10,4,tI,0.0042117342351897
10,10,4,tO,0.05712588541015672
10,10,5,tD,0.05800497405580245
10,10,5,tE,0.13243219733703882
10,10,5,tI,0.011862933659756285
10,10,5,tO,0.05386527853909259
10,10,6,tD,0.052070516899693754
10,10,6,tE,0.11407181899528951
10,10,6,tI,0.012235439372248948
10,10,6,tO,0.0453200785110239
10,10,7,tD,0.04813040651963092
10,10,7,tE,0.09597969839349389
10,10,7,tI,0.011639353224367368
10,10,7,tO,0.04022109836627109
10,10,8,tD,0.04652792604523711
10,10,8,tE,0.0865691385534592
10,10,8,tI,0.011581847087082375
10,10,8,tO,0.0376884718669268
10,10,9,tD,0.04520943507668562
10,10,9,tE,0.07396909142145887
10,10,9,tI,0.013368117527473562
10,10,9,tO,0.03505129704799038
10,10,10,tD,0.042656125866342334
10,10,10,tE,0.06540278133237734
10,10,10,tI,0.00882431968288923
10,10,10,tO,0.031730798018242544
10,10,11,tD,0.041260479997145015
10,10,11,tE,0.05891103636473417
10,10,11,tI,0.00767031604606503
10,10,11,tO,0.02972049901194017
10,10,12,tD,0.040528147087898106
10,10,12,tE,0.05533185976324603
10,10,12,tI,0.007638308760467528
10,10,12,tO,0.02844041584995769
10,10,13,tD,0.04023338589409832
10,10,13,tE,0.05204683314077556
10,10,13,tI,0.007673797487378275
10,10,13,tO,0.027592119170352817
10,10,14,tD,0.039781122074928135
10,10,14,tE,0.04978742433246225
10,10,14,tI,0.00834341368919316
10,10,14,tO,0.026587207180962046
10,10,15,tD,0.039540141765028236
10,10,15,tE,0.04745911810081452
10,10,15,tI,0.008675611788533084
10,10,15,tO,0.025796169849636497
10,10,-1,s,0.4140625
10,10,-1,x,0.7109375
10,10,-1,c,0.7964909220414866
10,11,1,tD,0.08628806803608313
10,11,1,tE,0.21755697578191757
10,11,1,tI,0.013035983348062776
10,11,1,tO,0.08261747427176064
10,11,2,tD,0.06827134224120528
10,11,2,tE,0.1727311567030847
10,11,2,tI,0.009641517232739715
10,11,2,tO,0.059681306819509096
10,11,3,tD,0.06472154641291127
10,11,3,tE,0.1557347277458757
10,11,3,tI,0.005403326925164341
10,11,3,tO,0.05702793740558748
10,11,4,tD,0.06091310049640015
10,11,4,tE,0.13830337504390627
10,11,4,tI,0.006127686220774194
10,11,4,tO,0.05236680048199681
10,11,5,tD,0.05785574319306761
10,11,5,tE,0.12352260765153915
10,11,5,tI,0.007178185329702198
10,11,5,tO,0.04895007132451671
10,11,6,tD,0.05455118173966184
10,11,6,tE,0.11106724126730114
10,11,6,tI,0.007706307179047144
10,11,6,tO,0.043842024977474164
10,11,7,tD,0.05260343828704208
10,11,7,tE,0.10138731322367675
10,11,7,tI,0.01096435349973035
10,11,7,tO,0.040957508807924266
10,11,8,tD,0.05035481092985719
10,11,8,tE,0.08957393850199878
10,11,8,tI,0.010720573901451038
10,11,8,tO,0.03850501846716119
10,11,9,tD,0.049104905433487146
10,11,9,tE,0.08006471659755335
10,11,9,tI,0.01449209689363488
10,11,9,tO,0.03625213183970967
10,11,10,tD,0.0476502912840806
10,11,10,tE,0.07164130306802691
10,11,10,tI,0.011748368188700018
10,11,10,tO,0.03306606284243753
10,11,11,tD,0.04547474646009505
10,11,11,tE,0.06434881820110604
10,11,11,tI,0.008401259869890055
10,11,11,tO,0.031074331720592454
10,11,12,tD,0.044455164143582804
10,11,12,tE,0.05973466685041785
10,11,12,tI,0.008488010906730778
10,11,12,tO,0.029130942785782585
10,11,13,tD,0.04356618742342107
10,11,13,tE,0.05629930722992867
10,11,13,tI,0.009529777179365434
10,11,13,tO,0.027706050435973642
10,11,14,tD,0.04328538989881053
10,11,14,tE,0.052627768043894324
10,11,14,tI,0.011276675306260586
10,11,14,tO,0.02626332882652059
10,11,15,tD,0.042299595556687566
10,11,15,tE,0.04995223427657038
10,11,15,tI,0.00833079880499281
10,11,15,tO,0.025040778350424564
10,11,-1,s,0.5
10,11,-1,x,0.71875
10,11,-1,c,0.7964909220414866
10,12,1,tD,0.08317155504133553
10,12,1,tE,0.22243589361198246
10,12,1,tI,0.01071668145700581
10,12,1,tO,0.08358954872144386
10,12,2,tD,0.0647131963353604
10,12,2,tE,0.1676630712021142
10,12,2,tI,0.00666959667300398
10,12,2,tO,0.060341740473484
10,12,3,tD,0.059871898354031144
10,12,3,tE,0.15048737827222794
10,12,3,tI,0.005113588127499194
10,12,3,tO,0.05763030227033111
10,12,4,tD,0.05573398885084316
10,12,4,tE,0.12738532437942923
10,12,4,tI,0.008540723258726454
10,12,4,tO,0.05371029144797164
10,12,5,tD,0.05122374014928937
10,12,5,tE,0.11037892268504948
10,12,5,tI,0.005307121707815289
10,12,5,tO,0.04814918883416491
10,12,6,tD,0.04960201241308823
10,12,6,tE,0.09876867736689747
10,12,6,tI,0.006977826203927786
10,12,6,tO,0.04387019119062461
10,12,7,tD,0.04696387625997886
10,12,7,tE,0.08885688178008422
10,12,7,tI,0.0065953517604502845
10,12,7,tO,0.04089198232721537
10,12,8,tD,0.0453958826046437
10,12,8,tE,0.08265814401442186
10,12,8,tI,0.010292168697953456
10,12,8,tO,0.038693560539511965
10,12,9,tD,0.04363890938693658
10,12,9,tE,0.07388963358011097
10,12,9,tI,0.013332491577632027
10,12,9,tO,0.03580010436657661
10,12,10,tD,0.04170837474986911
10,12,10,tE,0.06451098194811493
10,12,10,tI,0.009674629040256453
10,12,10,tO,0.032762899658894944
10,12,11,tD,0.03956815576297231
10,12,11,tE,0.05491894074715674
10,12,11,tI,0.007414102164009818
10,12,11,tO,0.029976075084938204
10,12,12,tD,0.03770750451134518
10,12,12,tE,0.04929194077383727
10,12,12,tI,0.006765662555970872
10,12,12,tO,0.027793633366323775
10,12,13,tD,0.036680058573838326
10,12,13,tE,0.04615199511870742
10,12,13,tI,0.0066001826649104865
10,12,13,tO,0.026227572345970354
10,12,14,tD,0.03615315602743067
10,12,14,tE,0.043650156715884805
10,12,14,tI,0.006272334018916202
10,12,14,tO,0.025142375145611975
10,12,15,tD,0.035777209214866164
10,12,15,tE,0.04190263580530882
10,12,15,tI,0.006162821982560369
10,12,15,tO,0.02460512966028182
10,12,-1,s,0.4765625
10,12,-1,x,0.7734375
10,12,-1,c,0.7964909220414866
10,13,1,tD,0.08495127942413092
10,13,1,tE,0.21312771116383375
10,13,1,tI,0.012002498513381093
10,13,1,tO,0.08057437326557314
10,13,2,tD,0.06634328007698059
10,13,2,tE,0.16673979107290507
10,13,2,tI,0.0069482137661192
10,13,2,tO,0.05989435884410826
10,13,3,tD,0.062298652334138754
10,13,3,tE,0.15098553624004127
10,13,3,tI,0.006362724272471193
10,13,3,tO,0.05828689601186973
10,13,4,tD,0.059060257198289036
10,13,4,tE,0.13425387495663016
10,13,4,tI,0.005949269499013705
10,13,4,tO,0.05346403118851595
10,13,5,tD,0.05644326528068632
10,13,5,tE,0.11870283620432019
10,13,5,tI,0.010285609139148923
10,13,5,tO,0.04800941280888704
10,13,6,tD,0.0504190178308636
10,13,6,tE,0.10129835559055209
10,13,6,tI,0.008321798768631804
10,13,6,tO,0.04295307034424817
